mfcc,zero_crossing_rate,spectral_centroid,spectral_rolloff,spectral_contrast,chroma,tempo,key,energy,valence,danceability,file_path,duration,length,sample_rate,genre,subgenre,label,filename,dataset,extraction_date
"[-119.10240936279297, 73.23439025878906, -17.2252140045166, 32.510986328125, 4.2537360191345215, 17.367591857910156, 0.7415734529495239, 3.913762092590332, 1.014157772064209, 7.660707950592041, -4.101665496826172, 0.031520161777734756, -7.929062843322754, 93.94168090820312, 28.38113784790039, 21.883211135864258, 18.01565170288086, 14.704445838928223, 13.684014320373535, 12.417756080627441, 8.624176979064941, 9.98896598815918, 8.381505966186523, 8.936866760253906, 7.01636266708374, 7.298558712005615]",0.13303831286274137,2543.916119194337,5010.141910909701,"[21.420437924378458, 16.71183417098506, 17.533266151243346, 17.802884868694814, 18.43636071686969, 18.528430096348117, 49.28384272052563]","[0.3144073784351349, 0.26980060338974, 0.3653673231601715, 0.33572155237197876, 0.4244793951511383, 0.308343768119812, 0.3804757297039032, 0.37798190116882324, 0.31921684741973877, 0.37614160776138306, 0.3621726632118225, 0.48468339443206787]",123.046875,G,0.10530005395412445,0.8479720397314457,1.0,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Time of the Season (Mono Version).flac,214.04,214.04,22050,rock,psychedelic,rock_psychedelic,Time of the Season (Mono Version).flac,personal,2025-09-20 14:47:07.173728
"[-124.6524658203125, 87.911865234375, 1.9413881301879883, 22.91518211364746, 5.8277082443237305, 10.767522811889648, -2.974557876586914, 3.570474863052368, -6.404695510864258, 7.198080062866211, -0.689444899559021, 1.2471449375152588, -2.004178524017334, 88.16300201416016, 25.611530303955078, 31.51824951171875, 15.390612602233887, 11.909303665161133, 10.59786319732666, 10.13408374786377, 9.146806716918945, 8.23021125793457, 8.91073226928711, 8.290885925292969, 7.89844274520874, 9.104659080505371]",0.10644636744490656,2480.4836134750994,5496.480943791691,"[20.12850216327047, 16.135868844637283, 18.874617880261923, 18.887458778057002, 18.860491241611374, 18.66860462869624, 48.85981033549739]","[0.323474258184433, 0.3216695785522461, 0.3347494602203369, 0.3797394335269928, 0.32550492882728577, 0.4840830862522125, 0.4189183712005615, 0.36058539152145386, 0.36821460723876953, 0.3539896607398987, 0.4244096875190735, 0.3336511552333832]",151.99908088235293,E,0.11011753231287003,0.8268278711583665,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Beach Boys - Good Vibrations (Official Music Video).flac,214.9239455782313,214.9239455782313,22050,rock,psychedelic,rock_psychedelic,The Beach Boys - Good Vibrations (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-111.07849884033203, 65.57794952392578, -17.11331558227539, 35.675785064697266, 6.0293145179748535, 15.55325698852539, 0.6111265420913696, 8.088149070739746, 0.32256925106048584, 4.425834655761719, -2.633375644683838, 6.186341762542725, -2.0789761543273926, 86.83617401123047, 26.289016723632812, 23.557567596435547, 16.660436630249023, 12.249537467956543, 10.416322708129883, 8.653193473815918, 8.518818855285645, 7.626354694366455, 10.194076538085938, 8.204547882080078, 8.052226066589355, 7.144989490509033]",0.1329357940068779,2615.1807031102576,5230.00922284856,"[21.1752768323303, 16.99904566558724, 20.165244653784963, 21.2832751766617, 21.789239190546727, 19.837440696026455, 50.78791901214781]","[0.2970429062843323, 0.3994981348514557, 0.42051899433135986, 0.2825145423412323, 0.4239112436771393, 0.3058578372001648, 0.32814139127731323, 0.33352023363113403, 0.32864582538604736, 0.5009827017784119, 0.3276098370552063, 0.34743887186050415]",95.703125,G,0.12571659684181213,0.8717269010367525,0.4,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Lucy In The Sky With Diamonds (Remastered 2009).flac,208.46666666666667,208.46666666666667,22050,rock,psychedelic,rock_psychedelic,Lucy In The Sky With Diamonds (Remastered 2009).flac,personal,2025-09-20 14:47:07.173728
"[-87.88774871826172, 91.43927001953125, -10.640679359436035, 21.374658584594727, 1.7838605642318726, 13.07543659210205, 2.874162197113037, 10.618496894836426, -1.3887218236923218, 3.3759682178497314, -3.281562328338623, -2.554234504699707, -6.491758346557617, 82.35311126708984, 30.78060531616211, 20.7722110748291, 14.887490272521973, 10.135856628417969, 11.841086387634277, 9.892278671264648, 8.553163528442383, 8.423298835754395, 8.187141418457031, 7.010829448699951, 7.346528053283691, 7.867652416229248]",0.11974710310842943,2413.223738297867,5030.768662198968,"[20.43301235455301, 14.745824558412329, 16.63085821149948, 17.398046701073227, 18.22278332266993, 17.697103508634463, 49.883686315935535]","[0.4093558192253113, 0.38800477981567383, 0.4063306450843811, 0.4080498218536377, 0.41741061210632324, 0.3577452600002289, 0.4342099726200104, 0.4730225205421448, 0.4559924602508545, 0.5106412768363953, 0.42847421765327454, 0.456592321395874]",86.1328125,G,0.12850336730480194,0.8044079127659557,0.4,/Users/alessandro/Music/personal_dataset/rock/psychedelic/I Am The Walrus (Remastered 2009).flac,275.8666666666667,275.8666666666667,22050,rock,psychedelic,rock_psychedelic,I Am The Walrus (Remastered 2009).flac,personal,2025-09-20 14:47:07.173728
"[-54.3448600769043, 72.78123474121094, -6.551879405975342, 32.20065689086914, 17.792926788330078, 10.942203521728516, -0.02624461241066456, 7.283651351928711, -7.047703742980957, 8.741047859191895, -4.305382251739502, 1.9448543787002563, 0.30792316794395447, 66.564208984375, 26.909440994262695, 17.69367027282715, 13.70009994506836, 11.919551849365234, 9.287792205810547, 8.505288124084473, 9.925623893737793, 10.265227317810059, 8.351800918579102, 8.34235668182373, 7.555410385131836, 8.21395492553711]",0.12019008423873809,2654.534378141783,5650.624232962749,"[20.717255875177877, 15.052165431949739, 18.11829159633776, 17.857672722782855, 18.995511887500644, 18.093498964452138, 49.783205336281874]","[0.4713016748428345, 0.30266183614730835, 0.30589136481285095, 0.3443622589111328, 0.2899443507194519, 0.3218202590942383, 0.36201727390289307, 0.47885045409202576, 0.38186898827552795, 0.3878461718559265, 0.43896061182022095, 0.3903399705886841]",117.45383522727273,G,0.18138231337070465,0.8848447927139276,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Jimi Hendrix Experience - All Along The Watchtower (Official Audio).flac,241.20893424036282,241.20893424036282,22050,rock,psychedelic,rock_psychedelic,The Jimi Hendrix Experience - All Along The Watchtower (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-98.37730407714844, 81.03665161132812, -21.51214599609375, 45.99637222290039, -8.393455505371094, 10.385586738586426, 1.0298651456832886, 2.7901690006256104, 0.8517285585403442, 6.285387992858887, -3.0214812755584717, 5.161600112915039, -8.334208488464355, 106.29859924316406, 23.925792694091797, 17.775741577148438, 15.98231315612793, 10.473645210266113, 8.338469505310059, 9.905962944030762, 7.320799350738525, 7.823221206665039, 8.31277847290039, 6.914706707000732, 9.06275463104248, 7.584096908569336]",0.1548000986477549,2559.4362092572737,4868.371472057996,"[18.534630307984898, 14.675382324498726, 19.28217120836033, 19.15454101793423, 18.635445097097087, 19.249196556442246, 50.0508113339465]","[0.3277174234390259, 0.4272834062576294, 0.3188336193561554, 0.5017399191856384, 0.48666179180145264, 0.3560694754123688, 0.35293009877204895, 0.37099114060401917, 0.4587121903896332, 0.3489520847797394, 0.30212393403053284, 0.3118409514427185]",112.34714673913044,D,0.115901879966259,0.8531454030857579,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/California Dreamin'.flac,162.37333333333333,162.37333333333333,22050,rock,psychedelic,rock_psychedelic,California Dreamin'.flac,personal,2025-09-20 14:47:07.173728
"[-119.1513900756836, 102.90235137939453, -14.835079193115234, 45.70746994018555, 2.81699538230896, 14.773322105407715, -2.9323432445526123, 8.168203353881836, 2.017703056335449, 6.367969036102295, -2.1347103118896484, 5.664255619049072, -4.660605430603027, 108.48213958740234, 32.2018928527832, 24.33910369873047, 16.958208084106445, 12.427541732788086, 11.101856231689453, 11.316031455993652, 7.580195426940918, 7.640362739562988, 7.72789192199707, 6.529307842254639, 5.97776985168457, 6.265223979949951]",0.08019128814650042,1925.4519869900455,3929.1380193996624,"[22.15569937873207, 14.521112346987959, 16.365129958143832, 15.916465433985268, 17.240710333032343, 17.76065613319131, 50.165818716835425]","[0.4061945080757141, 0.38053542375564575, 0.4320378005504608, 0.4231104850769043, 0.5023294687271118, 0.5656853318214417, 0.5168129801750183, 0.5908910036087036, 0.4880242347717285, 0.4512254297733307, 0.3415893614292145, 0.3597102761268616]",161.4990234375,C,0.14322532713413239,0.6418173289966819,0.4,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Donovan - Hurdy Gurdy Man (Official Audio).flac,195.04766439909298,195.04766439909298,22050,rock,psychedelic,rock_psychedelic,Donovan - Hurdy Gurdy Man (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-36.00727081298828, 73.80118560791016, -15.295015335083008, 27.80134391784668, -5.234973430633545, 16.002220153808594, -3.0687098503112793, 11.64358139038086, 6.126925468444824, 7.7267656326293945, 3.852999448776245, 4.933915138244629, -3.0156502723693848, 91.00499725341797, 18.439130783081055, 14.226150512695312, 14.07752513885498, 8.393989562988281, 10.544450759887695, 8.134183883666992, 8.475034713745117, 8.046177864074707, 8.237841606140137, 7.692028522491455, 7.049376487731934, 7.030194282531738]",0.11595438727051482,2523.946255834071,5258.14765502499,"[22.81310941914796, 13.994963418978013, 17.048621605114214, 17.82583233759279, 19.71683365517277, 18.040625437953587, 50.17938228089194]","[0.7990670204162598, 0.6112722158432007, 0.4172337055206299, 0.2519015967845917, 0.34923961758613586, 0.3015971779823303, 0.22848112881183624, 0.31201663613319397, 0.24032381176948547, 0.2310972511768341, 0.3776821196079254, 0.4839352071285248]",129.19921875,C,0.23154494166374207,0.8413154186113571,1.0,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Beatles - Tomorrow Never Knows.flac,177.69074829931972,177.69074829931972,22050,rock,psychedelic,rock_psychedelic,The Beatles - Tomorrow Never Knows.flac,personal,2025-09-20 14:47:07.173728
"[-164.35926818847656, 94.65735626220703, 13.826441764831543, 36.40237045288086, 5.108282566070557, 18.197492599487305, -1.6262141466140747, 9.384852409362793, -2.0021181106567383, 3.3653078079223633, -3.8386523723602295, 3.441326141357422, 0.31487196683883667, 104.30315399169922, 27.203357696533203, 22.846017837524414, 13.991296768188477, 13.574640274047852, 10.219633102416992, 9.72329330444336, 8.069254875183105, 8.789864540100098, 7.634697437286377, 7.82861852645874, 7.448358535766602, 6.553952217102051]",0.07200612282636505,1980.473730901155,4498.539339169067,"[20.939596507756328, 17.002657282574443, 19.729848620347266, 20.16425802555145, 20.567024621308036, 18.532467443638215, 50.9806513528001]","[0.26702189445495605, 0.5002546906471252, 0.7761259078979492, 0.502011775970459, 0.29141679406166077, 0.1434340626001358, 0.14626404643058777, 0.193242147564888, 0.2661299407482147, 0.4044869542121887, 0.21620513498783112, 0.2217053920030594]",107.666015625,D,0.10675656050443649,0.660157910300385,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The End.flac,703.3733333333333,703.3733333333333,22050,rock,psychedelic,rock_psychedelic,The End.flac,personal,2025-09-20 14:47:07.173728
"[-69.26872253417969, 100.75264739990234, -42.47844696044922, 40.48681640625, 0.7287903428077698, 15.525771141052246, -2.261040449142456, 7.5863261222839355, -5.098829746246338, 11.846842765808105, -2.9100072383880615, 1.3716604709625244, -7.073927879333496, 88.2153549194336, 28.53057861328125, 21.671436309814453, 15.223311424255371, 11.689010620117188, 9.266700744628906, 8.513935089111328, 7.207443714141846, 8.568527221679688, 8.726438522338867, 7.663887977600098, 6.816270351409912, 6.742790222167969]",0.12667732769622186,2124.4193868182856,4038.5747902848225,"[23.160933026220665, 15.58239109623332, 18.483097299596846, 19.36238599603732, 19.583506643347064, 19.796674842796698, 52.700809662588505]","[0.3248581886291504, 0.3444892168045044, 0.19685137271881104, 0.26555395126342773, 0.34178626537323, 0.3282304108142853, 0.5804281234741211, 0.39624959230422974, 0.3618701696395874, 0.3656441271305084, 0.3381337821483612, 0.40033143758773804]",129.19921875,D,0.17119862139225006,0.7081397956060952,1.0,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Somebody to Love.flac,178.52,178.52,22050,rock,psychedelic,rock_psychedelic,Somebody to Love.flac,personal,2025-09-20 14:47:07.173728
"[-44.88241195678711, 83.94251251220703, -0.6256559491157532, 40.0764045715332, -2.5247302055358887, 10.74950122833252, -16.002229690551758, 1.4334124326705933, -5.647539138793945, 4.863071918487549, -4.450984001159668, -0.09705932438373566, -6.729156494140625, 77.47164916992188, 19.30278205871582, 13.811968803405762, 10.451870918273926, 8.771265983581543, 7.040863037109375, 7.355675220489502, 6.276148319244385, 8.34321403503418, 7.367360591888428, 7.232537746429443, 7.231758117675781, 6.915637016296387]",0.13392384589863499,2504.398736902273,5298.482925409355,"[18.891266224520397, 14.653056874273597, 16.64424036836552, 18.03582303553791, 21.158897834410833, 18.04494771259267, 51.136256007651035]","[0.3198144733905792, 0.3951978385448456, 0.30496397614479065, 0.4329987168312073, 0.2934274673461914, 0.44490376114845276, 0.327999472618103, 0.28622207045555115, 0.47702616453170776, 0.29734620451927185, 0.41591575741767883, 0.31057050824165344]",129.19921875,E,0.1820332407951355,0.8347995789674243,1.0,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Doors - Light My Fire (Official Vinyl Video).flac,436.30934240362814,436.30934240362814,22050,rock,psychedelic,rock_psychedelic,The Doors - Light My Fire (Official Vinyl Video).flac,personal,2025-09-20 14:47:07.173728
"[-96.8065414428711, 98.4224853515625, -39.82767868041992, 52.69045639038086, 2.8425211906433105, 11.315874099731445, 7.723152160644531, 4.026980876922607, -1.9420740604400635, 6.80696964263916, -11.377699851989746, -1.852492332458496, 1.1900851726531982, 73.02584075927734, 36.73733901977539, 23.481306076049805, 17.215129852294922, 10.143403053283691, 9.24722671508789, 8.66457748413086, 7.663425445556641, 6.738012790679932, 7.084191799163818, 7.495038032531738, 6.9025492668151855, 6.532371520996094]",0.1485131676178614,2248.3192468268576,4287.5428771064935,"[22.507091243722737, 16.433695345110593, 18.369447520786952, 19.43823893032945, 21.875765327633733, 23.308949004058476, 51.54388292811808]","[0.30050128698349, 0.385593980550766, 0.3219173848628998, 0.420126736164093, 0.27663758397102356, 0.23432929813861847, 0.21943584084510803, 0.3428330421447754, 0.7871543765068054, 0.385906845331192, 0.3943271338939667, 0.4386332631111145]",143.5546875,D,0.13710667192935944,0.7494397489422858,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Venus In Furs.flac,312.25333333333333,312.25333333333333,22050,rock,psychedelic,rock_psychedelic,Venus In Furs.flac,personal,2025-09-20 14:47:07.173728
"[-40.18181228637695, 68.02487182617188, -15.13021183013916, 36.021728515625, 10.10306167602539, 12.267505645751953, 0.33560988306999207, 9.990165710449219, 0.14648278057575226, 2.257993459701538, 4.355292797088623, 8.008877754211426, -0.6461928486824036, 88.99286651611328, 20.178577423095703, 29.92032814025879, 13.713675498962402, 11.137948036193848, 9.316628456115723, 7.775725364685059, 7.098735809326172, 7.666290283203125, 6.802334308624268, 7.626561641693115, 6.998929977416992, 5.589250564575195]",0.109530712218398,2602.665626386316,5427.317181755515,"[20.943710791408737, 14.229012720733785, 16.096103159836865, 17.14034001544536, 17.7794501197837, 17.27702427498872, 49.31474118961322]","[0.3404291272163391, 0.43679243326187134, 0.4198472201824188, 0.4657902121543884, 0.6158597469329834, 0.6341921091079712, 0.6481293439865112, 0.48195695877075195, 0.41397368907928467, 0.2893036901950836, 0.28507494926452637, 0.3227142095565796]",161.4990234375,E,0.23282673954963684,0.8675552087954387,0.4,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Psychotic Reaction.flac,185.52403628117915,185.52403628117915,22050,rock,psychedelic,rock_psychedelic,Psychotic Reaction.flac,personal,2025-09-20 14:47:07.173728
"[-94.30476379394531, 74.0241470336914, -11.953251838684082, 25.22852897644043, 0.12249431759119034, 12.298537254333496, 3.9769413471221924, 7.617924213409424, -0.10492658615112305, 9.345685005187988, -1.7721997499465942, 7.000672817230225, -3.441347599029541, 132.3528289794922, 27.49137306213379, 26.175527572631836, 24.581527709960938, 11.85893726348877, 10.9686861038208, 10.890044212341309, 10.781164169311523, 11.998321533203125, 10.528706550598145, 7.969714641571045, 8.066535949707031, 8.810320854187012]",0.14336375329386877,2649.6757537184935,5374.9530420733745,"[19.321891662952, 15.569530139115653, 18.47127423227883, 19.603190114018975, 18.424874639242887, 18.455849959755714, 49.40546797241281]","[0.48571544885635376, 0.36031585931777954, 0.3593461811542511, 0.33611249923706055, 0.3616807460784912, 0.5835168361663818, 0.36859452724456787, 0.4251837432384491, 0.3538638651371002, 0.36125996708869934, 0.3509344756603241, 0.3254982829093933]",117.45383522727273,C,0.1414162814617157,0.8832252512394978,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Boston - Foreplay ⧸ Long Time (Official Audio).flac,469.2266666666667,469.2266666666667,22050,rock,psychedelic,rock_psychedelic,Boston - Foreplay ⧸ Long Time (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-208.25799560546875, 102.24205017089844, -12.833154678344727, 24.44542121887207, 1.8247908353805542, 13.137402534484863, -0.5194982290267944, 5.2667059898376465, -4.173584461212158, 4.221859931945801, -0.016222992911934853, 4.484219074249268, -9.057673454284668, 143.28030395507812, 35.11701965332031, 26.685073852539062, 14.209360122680664, 10.238499641418457, 10.598085403442383, 7.913418769836426, 6.896993160247803, 6.12158203125, 7.22321891784668, 7.101573944091797, 6.638345718383789, 7.55401086807251]",0.0800111423712564,1795.3075226263256,3726.404951721147,"[19.51914793997679, 16.55970192723199, 17.893057087804205, 18.10395332297361, 17.973089652944353, 17.26179421001668, 48.722437251988175]","[0.22492589056491852, 0.32308703660964966, 0.2802982032299042, 0.21350358426570892, 0.3262113630771637, 0.2624562680721283, 0.3782461881637573, 0.35697752237319946, 0.29408150911331177, 0.33971816301345825, 0.23979274928569794, 0.27828410267829895]",107.666015625,G,0.07260012626647949,0.5984358408754419,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/Jefferson Airplane - White Rabbit (Official Lyric Video).flac,158.92902494331065,158.92902494331065,22050,rock,psychedelic,rock_psychedelic,Jefferson Airplane - White Rabbit (Official Lyric Video).flac,personal,2025-09-20 14:47:07.173728
"[-113.49593353271484, 97.94087219238281, -11.243074417114258, 18.670690536499023, -2.5395681858062744, 0.13915607333183289, -11.343124389648438, -1.7900781631469727, -9.090145111083984, 0.16445258259773254, -6.563807487487793, 1.9120385646820068, -5.312361240386963, 98.82745361328125, 32.313140869140625, 23.953163146972656, 13.707097053527832, 11.889730453491211, 11.417328834533691, 8.806824684143066, 8.243597984313965, 9.924393653869629, 8.09549331665039, 8.306412696838379, 7.295107841491699, 7.697294235229492]",0.1064728985196489,2200.1661916299963,4466.069221938491,"[19.22752540995877, 16.01633004302474, 19.271723143879896, 18.727050842777686, 19.479859003646652, 18.230629982299018, 49.34155271026651]","[0.30605998635292053, 0.2754041850566864, 0.3379211127758026, 0.29362350702285767, 0.3233899772167206, 0.27992239594459534, 0.4019887447357178, 0.30977189540863037, 0.21649768948554993, 0.32578736543655396, 0.3656540811061859, 0.5024003982543945]",117.45383522727273,G,0.13587909936904907,0.7333887305433321,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Doors - People Are Strange (Official Audio).flac,130.27560090702949,130.27560090702949,22050,rock,psychedelic,rock_psychedelic,The Doors - People Are Strange (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-93.68512725830078, 90.46794891357422, -24.133031845092773, 38.16731643676758, -4.9491472244262695, 10.575485229492188, -0.2783389687538147, 5.6817193031311035, -2.3560590744018555, 7.628848552703857, -2.5925583839416504, 2.5804033279418945, -2.1072001457214355, 100.63567352294922, 26.95021629333496, 22.8000545501709, 15.20750904083252, 13.219490051269531, 11.085659980773926, 12.323151588439941, 9.27490234375, 10.843271255493164, 9.912492752075195, 9.121875762939453, 8.993175506591797, 8.374845504760742]",0.12236526118851714,2253.7451357442524,4385.224384745204,"[20.89608863016743, 14.365746775521714, 17.962427324717442, 18.998886816832652, 18.681983008133802, 19.086153333867255, 50.6279506864281]","[0.3385498523712158, 0.37718304991722107, 0.303335964679718, 0.37743082642555237, 0.38641420006752014, 0.3069400489330292, 0.4134361445903778, 0.3035256266593933, 0.34196600317955017, 0.3535763621330261, 0.37094947695732117, 0.4448239207267761]",161.4990234375,D,0.13619326055049896,0.7512483785814175,0.4,"/Users/alessandro/Music/personal_dataset/rock/psychedelic/Big Brother & The Holding Company, Janis Joplin - Piece of My Heart (Official Audio).flac",255.3813605442177,255.3813605442177,22050,rock,psychedelic,rock_psychedelic,"Big Brother & The Holding Company, Janis Joplin - Piece of My Heart (Official Audio).flac",personal,2025-09-20 14:47:07.173728
"[-91.11862182617188, 98.01399230957031, 16.63085174560547, 26.874906539916992, -5.204111576080322, 11.378403663635254, -1.6253228187561035, 3.0500237941741943, -8.629793167114258, 0.33846011757850647, -2.7611947059631348, 3.4202239513397217, -1.9020564556121826, 78.05191802978516, 22.697284698486328, 20.560802459716797, 15.033401489257812, 11.664321899414062, 8.762716293334961, 8.311746597290039, 7.504724502563477, 7.909017562866211, 6.871274471282959, 6.731307029724121, 6.184571743011475, 6.427275657653809]",0.0826514653364499,2163.460176045706,5012.620838562731,"[18.95200969295393, 14.432509156634348, 18.189231946357083, 17.76564803171964, 15.938002517403618, 15.560431755599279, 49.494380234584845]","[0.3796164095401764, 0.396831214427948, 0.4523426294326782, 0.34135833382606506, 0.43616920709609985, 0.30950644612312317, 0.3578946590423584, 0.3769732117652893, 0.27726712822914124, 0.3276604413986206, 0.36348092555999756, 0.5535851120948792]",103.359375,G,0.16533571481704712,0.7211533920152353,0.7,/Users/alessandro/Music/personal_dataset/rock/psychedelic/The Doors - Riders On The Storm (Official Music Video).flac,289.92439909297053,289.92439909297053,22050,rock,psychedelic,rock_psychedelic,The Doors - Riders On The Storm (Official Music Video).flac,personal,2025-09-20 14:47:07.173728
"[-90.0731430053711, 107.78543853759766, -20.091249465942383, 31.98053550720215, -3.3352303504943848, 8.413748741149902, -4.373764514923096, 0.13135294616222382, -10.033427238464355, 5.866454601287842, -5.197622299194336, 2.6969029903411865, -2.341705322265625, 104.73384857177734, 34.02965545654297, 30.489810943603516, 20.851070404052734, 15.745206832885742, 15.531607627868652, 12.342473030090332, 12.634349822998047, 10.957630157470703, 10.872233390808105, 8.806755065917969, 8.486681938171387, 9.168837547302246]",0.09657062244219071,1880.8109145644298,3756.6405485627347,"[21.255312322237852, 17.506259273777083, 22.07440134613437, 20.89598375414909, 21.691508061785306, 20.976029166610115, 50.72384328485411]","[0.358270525932312, 0.3225628733634949, 0.43646395206451416, 0.2896858751773834, 0.3375093638896942, 0.23114202916622162, 0.3463987112045288, 0.39012977480888367, 0.24686522781848907, 0.2643904387950897, 0.25243884325027466, 0.4693164527416229]",161.4990234375,G,0.21057502925395966,0.6269369715214766,0.4,/Users/alessandro/Music/personal_dataset/rock/indie/The King's Last Stand.flac,259.57337868480727,259.57337868480727,22050,rock,indie,rock_indie,The King's Last Stand.flac,personal,2025-09-20 14:47:07.173728
"[-93.13060760498047, 104.85274505615234, -15.306316375732422, 24.38263511657715, 5.001962661743164, 11.3192720413208, 4.318964004516602, 11.470067977905273, -2.029046058654785, 7.232641220092773, 1.471274971961975, 4.454010486602783, -2.571169376373291, 95.97049713134766, 32.549190521240234, 26.037784576416016, 22.57919692993164, 16.045751571655273, 14.957463264465332, 11.197275161743164, 10.983710289001465, 10.266636848449707, 8.357396125793457, 8.619565963745117, 7.848533630371094, 7.716332912445068]",0.09242376597291084,1962.9241465763782,3986.9173021556385,"[16.994086399749712, 15.281210408862767, 18.003717060840785, 17.84145544636481, 17.959128129712365, 18.213018458026877, 49.300951483202056]","[0.311092734336853, 0.3026547133922577, 0.3683774769306183, 0.42254507541656494, 0.619208037853241, 0.41257673501968384, 0.3892649710178375, 0.4314081370830536, 0.3685230016708374, 0.4051878750324249, 0.3370788097381592, 0.38915368914604187]",99.38401442307692,C,0.20237644016742706,0.6543080488587928,0.4,/Users/alessandro/Music/personal_dataset/rock/indie/Knee Socks.flac,257.56349206349205,257.56349206349205,22050,rock,indie,rock_indie,Knee Socks.flac,personal,2025-09-20 14:47:07.173728
"[-175.67929077148438, 137.6942138671875, 1.275667667388916, 16.115427017211914, 7.14932918548584, 12.663203239440918, 0.14976784586906433, 9.777521133422852, -5.556293487548828, -3.1954877376556396, -3.632223606109619, -1.0469143390655518, -4.559242248535156, 84.46399688720703, 34.686302185058594, 16.84005355834961, 13.300516128540039, 14.044601440429688, 9.258773803710938, 9.009037017822266, 8.441673278808594, 8.325445175170898, 8.121237754821777, 7.670297622680664, 7.069381237030029, 8.295374870300293]",0.05597355910103141,1344.8180374809133,2608.2016570658625,"[17.51191829186766, 18.954053864318947, 21.271957413136484, 20.918512830737022, 21.18513218516199, 18.35642788014702, 48.89778147984779]","[0.43802228569984436, 0.2726356089115143, 0.35987502336502075, 0.27088987827301025, 0.39407938718795776, 0.2603808045387268, 0.23052950203418732, 0.35307714343070984, 0.22155070304870605, 0.2331319898366928, 0.17716100811958313, 0.39060935378074646]",117.45383522727273,C,0.11741557717323303,0.44827267916030444,0.7,/Users/alessandro/Music/personal_dataset/rock/indie/Other Folks.flac,198.09333333333333,198.09333333333333,22050,rock,indie,rock_indie,Other Folks.flac,personal,2025-09-20 14:47:07.173728
"[8.655980110168457, 84.30821990966797, -23.913530349731445, 29.424264907836914, 13.63104248046875, -0.045616328716278076, -5.315374851226807, 17.261415481567383, -4.706876277923584, 5.607702732086182, 0.8369118571281433, 5.719235420227051, 0.0021145723294466734, 74.50699615478516, 24.45302963256836, 23.554906845092773, 11.235217094421387, 10.669231414794922, 9.701854705810547, 8.682524681091309, 7.322119235992432, 8.308263778686523, 7.168368816375732, 7.1656174659729, 6.832202434539795, 6.051544189453125]",0.13576020905831487,2464.9728662024813,4879.156337739244,"[17.389169121261503, 13.621163643526938, 16.191294938892455, 16.394094336103674, 17.20044902049672, 18.077501190037268, 50.37386625580798]","[0.46900975704193115, 0.5335310697555542, 0.5457043051719666, 0.41202133893966675, 0.42866605520248413, 0.4298880398273468, 0.5666835308074951, 0.49445563554763794, 0.4110250174999237, 0.45288124680519104, 0.47552821040153503, 0.5645788908004761]",86.1328125,G,0.28254368901252747,0.8216576220674938,0.4,/Users/alessandro/Music/personal_dataset/rock/indie/Helicopter.flac,220.17333333333335,220.17333333333335,22050,rock,indie,rock_indie,Helicopter.flac,personal,2025-09-20 14:47:07.173728
"[0.29129210114479065, 82.06141662597656, -30.16360855102539, 24.270523071289062, 0.3461046516895294, 6.654097080230713, -0.5125088691711426, 11.237344741821289, 4.561758995056152, 4.246266841888428, -1.5110597610473633, 4.289968013763428, -1.027904748916626, 73.58393859863281, 29.521059036254883, 22.416004180908203, 14.171005249023438, 10.22692584991455, 9.390830993652344, 7.767179012298584, 6.983314514160156, 7.309465408325195, 6.734334945678711, 6.361883640289307, 5.851806640625, 6.4200663566589355]",0.1317013450046628,2489.709426450554,4897.926487093691,"[22.39960490061088, 14.459996585095652, 17.282584371955927, 17.38275325138447, 18.215036170767487, 17.806672974523718, 49.23087127709866]","[0.37890490889549255, 0.3641561269760132, 0.5030317306518555, 0.44444283843040466, 0.6091315746307373, 0.4035499095916748, 0.36999326944351196, 0.38571324944496155, 0.42032670974731445, 0.45190703868865967, 0.430916965007782, 0.5195059180259705]",103.359375,C,0.2707037031650543,0.8299031421501847,0.7,/Users/alessandro/Music/personal_dataset/rock/indie/Franz Ferdinand - Take Me Out (Official Video).flac,236.5301133786848,236.5301133786848,22050,rock,indie,rock_indie,Franz Ferdinand - Take Me Out (Official Video).flac,personal,2025-09-20 14:47:07.173728
